project_id,url,title,category,beneficiary,project_value_raw,project_value,eu_funding_raw,eu_funding,wojewodztwo,powiat,program,dzialanie,fundusz,perspektywa
1735462,https://mapadotacji.gov.pl/projekty/1735462/,Wprowadzenie innowacji procesowych związanych z wykorzystaniem surowców oraz wytwarzaniem produktów w firmie “Aldinger Polska” sp. z o.o. w celu wdrożenia rozwiązań związanych z gospodarką o obiegu zamkniętym,ochrona środowiska,"""ALDINGER POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","1 403 000,00 zł",1403000.0,"841 800,00 zł",841800.0,małopolskie,nowotarski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756526,https://mapadotacji.gov.pl/projekty/1756526/,"Transformacja przedsiębiorstwa ""ARYTON"" na cyrkularne, transparentne oraz przyjazne środowisku poprzez wdrożenie technologii środowiskowych",ochrona środowiska,"""ARYTON"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","2 582 262,00 zł",2582262.0,"839 760,00 zł",839760.0,pomorskie,kartuski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745783,https://mapadotacji.gov.pl/projekty/1745783/,Termomodernizacja budynku Tarnogrodzkiego Ośrodka Kultury w Tarnogrodzie,,Gmina Tarnogród,"1 121 100,77 zł",1121100.77,"835 010,12 zł",835010.12,lubelskie,biłgorajski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745642,https://mapadotacji.gov.pl/projekty/1745642/,Termomodernizacja budynku Gminnego Przedszkola w Boruszowicach,,Gmina Tworóg,"1 092 190,00 zł",1092190.0,"833 000,00 zł",833000.0,śląskie,tarnogórski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745672,https://mapadotacji.gov.pl/projekty/1745672/,Poprawa efektywności energetycznej Szkoły Podstawowej w Dłutowie,,Gmina Dłutów,"954 720,75 zł",954720.75,"831 125,00 zł",831125.0,łódzkie,pabianicki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735486,https://mapadotacji.gov.pl/projekty/1735486/,Ograniczenie zużycia energii elektrycznej i wody oraz poprawa efektywności wykorzystania surowców w procesie produkcji lodów naturalnych o podwyższonych właściwościach odżywczych,ochrona środowiska,Progress Piotr Przybysz,"1 383 000,00 zł",1383000.0,"829 800,00 zł",829800.0,kujawsko-pomorskie,włocławski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735710,https://mapadotacji.gov.pl/projekty/1735710/,Termomodernizacja obiektów lokalnej aktywności społecznej w Garbnie i Bożenicach,,Gmina Polanów,"1 017 732,83 zł",1017732.83,"825 393,13 zł",825393.13,zachodniopomorskie,koszaliński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757133,https://mapadotacji.gov.pl/projekty/1757133/,Poprawa dostępu do sieci NGA na terenie województwa wielkopolskiego gmina Koźminek i Lisków w ramach inwestycji C1.1.1. KPO.,telekomunikacja i e-usługi,DeCha Computers Dominik Chenczke,"870 000,00 zł",870000.0,"818 235,00 zł",818235.0,wielkopolskie,kaliski,Krajowy Plan Odbudowy i Zwiększania Odporności,5.2. C1.1.1. Zapewnienie dostępu do bardzo szybkiego internetu na obszarach białych plam,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735470,https://mapadotacji.gov.pl/projekty/1735470/,Transformacja przedsiębiorstwa Polak Meble w kierunku modelu GOZ.,ochrona środowiska,POLAK MEBLE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"2 298 779,48 zł",2298779.48,"814 346,06 zł",814346.06,wielkopolskie,kępiński,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1691494,https://mapadotacji.gov.pl/projekty/1691494/,Termomodernizacja budynku Zbąszyńskiego Centrum Kultury przy ul. Powstańców Wielkopolskich 12,,Gmina Zbąszyń,"1 005 804,77 zł",1005804.77,"811 223,39 zł",811223.39,wielkopolskie,nowotomyski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757004,https://mapadotacji.gov.pl/projekty/1757004/,Poprawa efektywności energetycznej budynku Sądeckiej Biblioteki Publicznej – Oddział dla Dzieci i Młodzieży przy ul. Lwowskiej w Nowym Sączu.,,Sądecka Biblioteka Publiczna,"1 103 310,87 zł",1103310.87,"800 366,59 zł",800366.59,małopolskie,m. Nowy Sącz,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745563,https://mapadotacji.gov.pl/projekty/1745563/,Wprowadzenie innowacji procesowych związanych z wykorzystaniem surowców oraz wytwarzaniem produktów w firmie Konstal sp. z o.o. w celu wdrożenia rozwiązań związanych z gospodarką o obiegu zamkniętym,ochrona środowiska,KONSTAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"2 281 330,00 zł",2281330.0,"798 465,50 zł",798465.5,dolnośląskie,lubański,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745855,https://mapadotacji.gov.pl/projekty/1745855/,Modernizacja energetyczna budynku Siemianowickiego Centrum Kultury - Jarzębina,,Miasto Siemianowice Śląskie,"985 648,25 zł",985648.25,"797 275,00 zł",797275.0,śląskie,m. Siemianowice Śląskie,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745531,https://mapadotacji.gov.pl/projekty/1745531/,Wdrożenie technologii i innowacji środowiskowych w zautomatyzowanym i scyfryzowanym procesie produkcji wyrobów elastomerowych przeznaczonych do montażu w podzespołach nowych generacji samochodów elektrycznych.,ochrona środowiska,P.P.H.U. PRZEDSIĘBIORSTWO TWORZYW SZTUCZNYCH A.H.A. TOMCZAK SPÓŁKA JAWNA,"1 325 363,93 zł",1325363.93,"795 218,35 zł",795218.35,łódzkie,pabianicki,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1687011,https://mapadotacji.gov.pl/projekty/1687011/,Termomodernizacja budynku Gminnego Centrum Kultury i Biblioteka w Płośnicy,,Gmina Płośnica,"1 065 058,38 zł",1065058.38,"789 956,88 zł",789956.88,warmińsko-mazurskie,działdowski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745785,https://mapadotacji.gov.pl/projekty/1745785/,Poprawa efektywności energetycznej obiektu lokalnej aktywności społecznej w Benowie - Termomodernizacja świetlicy wiejskiej „Zaułek Benowo”,,Gmina Ryjewo,"1 552 668,27 zł",1552668.27,"784 836,39 zł",784836.39,pomorskie,kwidzyński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735700,https://mapadotacji.gov.pl/projekty/1735700/,Termomodernizacja obiektów lokalnej aktywności społecznej,,Gmina Łomazy,"999 202,00 zł",999202.0,"779 907,36 zł",779907.36,lubelskie,bialski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1705586,https://mapadotacji.gov.pl/projekty/1705586/,"Objęcie wsparciem ze środków Planu rozwojowego, działania w postaci stypendiów dla studentów kierunku pielęgniarstwo, położnictwo oraz ratownictwo medyczne. Edycja 1, rok akademicki 2022/2023",nauka i edukacja,Państwowa Akademia Nauk Stosowanych w Krośnie,"769 500,00 zł",769500.0,"769 500,00 zł",769500.0,podkarpackie,m. Krosno,Krajowy Plan Odbudowy i Zwiększania Odporności,7.5. D2.1.1. Inwestycje związane z modernizacją i doposażeniem obiektów dydaktycznych w związku ze zwiększeniem limitów przyjęć na studia medyczne,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1705549,https://mapadotacji.gov.pl/projekty/1705549/,WSPÓLNA PRZESTRZEŃ - Szkolenia dla pracowników jednostek samorządu terytorialnego i planistów zaangażowanych w opracowywanie dokumentów planowania przestrzennego województwa zachodniopomorskiego.,rewitalizacja,SMALLGIS SP Z O.O,"768 000,00 zł",768000.0,"768 000,00 zł",768000.0,zachodniopomorskie,,Krajowy Plan Odbudowy i Zwiększania Odporności,1.6. A1.3.1. Wdrożenie reformy planowania i zagospodarowania przestrzennego,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745584,https://mapadotacji.gov.pl/projekty/1745584/,"Wdrożenie mobilnego systemu recyklingu resztek betonu związanego z powtórnym wykorzystaniem odpadów powstających przy produkcji betonu, prowadzące do ograniczenia negatywnego wpływu na środowisko w przedsiębiorstwie MAREK OSUCHOWSKI FUH ""MARK – MAT”.",ochrona środowiska,"MAREK OSUCHOWSKI FUH ""MARK - MAT""","1 254 000,00 zł",1254000.0,"753 400,00 zł",753400.0,mazowieckie,przysuski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1736444,https://mapadotacji.gov.pl/projekty/1736444/,Ograniczenie wykluczenia transportowego poprzez zakup autobusu niskoemisyjnego na potrzeby komunikacji pozamiejskiej na terenie Powiatu Żywieckiego,"ochrona środowiska, transport","Andrzej Wnętrzak USŁUGI TRANSPORTOWE ""EURO TRAVEL""","1 019 670,00 zł",1019670.0,"746 100,00 zł",746100.0,śląskie,żywiecki,Krajowy Plan Odbudowy i Zwiększania Odporności,9.5. E1.1.2-2/2. Zero i niskoemisyjny transport zbiorowy (autobusy)- MI,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735548,https://mapadotacji.gov.pl/projekty/1735548/,Przejście firmy Eco-Land na system gospodarki w obiegu zamkniętym,ochrona środowiska,Przedsiębiorstwo Produkcyjno - Handlowo - Usługowe Eco-Land Wiankowski Mariusz,"1 242 000,00 zł",1242000.0,"745 200,00 zł",745200.0,zachodniopomorskie,szczecinecki,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735394,https://mapadotacji.gov.pl/projekty/1735394/,Transformacja FHU Wektor w kierunku gospodarki obiegu zamkniętego,ochrona środowiska,FHU WEKTOR MIROSŁAW BRYCH,"1 832 620,03 zł",1832620.03,"741 148,01 zł",741148.01,śląskie,m. Żory,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1705547,https://mapadotacji.gov.pl/projekty/1705547/,WSPÓLNA PRZESTRZEŃ - Szkolenia dla pracowników jednostek samorządu terytorialnego i planistów zaangażowanych w opracowywanie dokumentów planowania przestrzennego województwa warmińsko-mazurskiego.,rewitalizacja,SMALLGIS SP Z O.O,"740 937,60 zł",740937.6,"740 937,60 zł",740937.6,warmińsko-mazurskie,,Krajowy Plan Odbudowy i Zwiększania Odporności,1.6. A1.3.1. Wdrożenie reformy planowania i zagospodarowania przestrzennego,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735536,https://mapadotacji.gov.pl/projekty/1735536/,Inwestycje ułatwiające transformację spółki TARTAK USZYCE Sp. z o.o. w kierunku GOZ szansą na poprawę jej konkurencyjności,ochrona środowiska,TARTAK USZYCE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"1 329 566,67 zł",1329566.67,"739 100,00 zł",739100.0,opolskie,oleski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1705545,https://mapadotacji.gov.pl/projekty/1705545/,WSPÓLNA PRZESTRZEŃ - Szkolenia dla pracowników jednostek samorządu terytorialnego i planistów zaangażowanych w opracowywanie dokumentów planowania przestrzennego województwa podlaskiego.,rewitalizacja,SMALLGIS SP Z O.O,"716 700,00 zł",716700.0,"716 700,00 zł",716700.0,podlaskie,,Krajowy Plan Odbudowy i Zwiększania Odporności,1.6. A1.3.1. Wdrożenie reformy planowania i zagospodarowania przestrzennego,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745870,https://mapadotacji.gov.pl/projekty/1745870/,Termomodernizacja świetlicy wiejskiej w miejscowości Pościsze,,Gminny Ośrodek Kultury w Międzyrzecu Podlaskim z siedzibą w Wysokim,"880 371,27 zł",880371.27,"712 749,00 zł",712749.0,lubelskie,bialski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745824,https://mapadotacji.gov.pl/projekty/1745824/,Termomodernizacja świetlicy wiejskiej Orle,,Gmina Liniewo,"883 881,57 zł",883881.57,"708 602,91 zł",708602.91,pomorskie,kościerski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745866,https://mapadotacji.gov.pl/projekty/1745866/,Poprawa efektywności energetycznej budynku Ośrodka Kultury im. Marszałka Józefa Piłsudskiego w Środzie Wielkopolskiej,,Gmina Środa Wielkopolska,"936 072,75 zł",936072.75,"697 736,75 zł",697736.75,wielkopolskie,średzki (wielkopolskie),Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735510,https://mapadotacji.gov.pl/projekty/1735510/,Wdrożenie innowacyjnych rozwiązań produkcyjnych w przedsiębiorstwie Kołton Sp. K. w celu minimalizacji zużycia surowców i ilości wytwarzanych odpadów,ochrona środowiska,Kołton Spółka Komandytowa,"1 361 140,00 zł",1361140.0,"680 570,00 zł",680570.0,małopolskie,nowotarski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735500,https://mapadotacji.gov.pl/projekty/1735500/,"Wdrożenie technologii środowiskowej związanej z Gospodarką Obiegu Zamkniętego w Przedsiębiorstwo Produkcyjno Handlowo Usługowe ,,GALDREW ""Paweł Gałka",ochrona środowiska,"Przedsiębiorstwo Produkcyjno Handlowo Usługowe ,,GALDREW"" Paweł Gałka","1 499 650,00 zł",1499650.0,"676 282,50 zł",676282.5,wielkopolskie,ostrzeszowski,Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735692,https://mapadotacji.gov.pl/projekty/1735692/,Gminny Ośrodek Kultury w Zbójnej -termomodernizacja budynku,,Gmina Zbójna,"1 068 120,95 zł",1068120.95,"676 133,62 zł",676133.62,podlaskie,łomżyński,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756761,https://mapadotacji.gov.pl/projekty/1756761/,Poprawa efektywności energetycznej budynków oświatowych w miejscowości Gracze,,Gmina Niemodlin,"849 083,50 zł",849083.5,"675 677,64 zł",675677.64,opolskie,opolski (opolskie),Krajowy Plan Odbudowy i Zwiększania Odporności,3.5. B1.1.3. Termomodernizacja instytucji edukacyjnych,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1756918,https://mapadotacji.gov.pl/projekty/1756918/,"Remont, modernizacja i termorenowacja Gminnego Ośrodka Kultury w Białośliwiu",,Gmina Białośliwie,"834 770,10 zł",834770.1,"674 609,84 zł",674609.84,wielkopolskie,pilski,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1735542,https://mapadotacji.gov.pl/projekty/1735542/,"Wdrożenie technologii środowiskowych związanych z GOZ w firmie ""PAKCER"".",ochrona środowiska,"PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO-USŁUGOWE ""PAKCER"" E. RURYNKIEWICZ. A. LITWINOWICZ SPÓŁKA JAWNA","1 080 614,18 zł",1080614.18,"658 617,49 zł",658617.49,opolskie,opolski (opolskie),Krajowy Plan Odbudowy i Zwiększania Odporności,"1.13. A2.2.1. Inwestycje we wdrażanie technologii i innowacji środowiskowych, w tym związanych z GOZ",Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1745789,https://mapadotacji.gov.pl/projekty/1745789/,Termomodernizacja Miejsko-Gminnego Ośrodka Działalności Kulturalnej - sali widowiskowej,,Gmina Ujazd,"816 937,47 zł",816937.47,"654 176,80 zł",654176.8,opolskie,strzelecki,Krajowy Plan Odbudowy i Zwiększania Odporności,3.6. B1.1.4. Wzmocnienie efektywności energetycznej obiektów lokalnej aktywności społecznej,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
1757085,https://mapadotacji.gov.pl/projekty/1757085/,Lokalne Partnerstwa Wodne – aktywizacja mieszkańców województwa lubuskiego dla wspólnej strategii zrównoważonego zarządzania wodą.,ochrona środowiska,Lubuski Ośrodek Doradztwa Rolniczego,"800 730,00 zł",800730.0,"651 000,00 zł",651000.0,lubuskie,gorzowski,Krajowy Plan Odbudowy i Zwiększania Odporności,4.12. B3.3.1. Inwestycje w zwiększanie potencjału zrównoważonej gospodarki wodnej na obszarach wiejskich,Instrument na rzecz Odbudowy i Zwiększania Odporności,2021 - 2027
